dataset,random_set_id,genes,HR_int,beta_int,p_value,direction_supportive,notes
IMmotion150,154,IFI44L;ASS1P1;STK26;PDIA2;VDR,0.635184942878477,,0.0201777879729495,TRUE,""
IMmotion150,155,LEF1;MT-ND4L;ZNF540;AC140504.1;C1QTNF3,0.848521762318994,,0.411170988906883,TRUE,""
IMmotion150,156,ETV1;MDP1;LRP3;SNORD116-29;SCAMP5,1.02514582792777,,0.900131334258208,FALSE,""
IMmotion150,157,NAV3;GIMAP1-GIMAP5;SOX5;AC243829.1;TUB,0.708086020540075,,0.0528268101684301,TRUE,""
IMmotion150,158,KITLG;MST1P2;TSPYL5;EAF1-AS1;TMEM97,1.28522928184232,,0.172622209094072,FALSE,""
IMmotion150,159,KLF5;GPLD1;PCED1B;OR14K1;UBBP4,0.69726253484495,,0.0662737007647097,TRUE,""
IMmotion150,160,PCDHGB4;ZNF215;KIF2C;IGHE;MDGA1,0.922483172102241,,0.664216302509599,TRUE,""
IMmotion150,161,FER1L4;SEC14L6;AC068580.4;ONECUT2;GMPR,1.19694546868539,,0.376206557321167,FALSE,""
IMmotion150,162,IL7R;EPHA1;PCDH18;PANX2;APCDD1,0.940990585420953,,0.750001645640025,TRUE,""
IMmotion150,163,TENM4;WNT2B;ARHGEF37;AL445685.3;HEY2,1.00462521203955,,0.98107819089797,FALSE,""
IMmotion150,164,RGPD3;CST7;LETM2;AC092153.1;MOB4,0.580025560373338,,0.0150210786956377,TRUE,""
IMmotion150,165,ABCA9;LOXL1;C1orf21;GYG1P3;GRHL1,1.03518113643191,,0.855261255982221,FALSE,""
IMmotion150,166,PDGFD;ZNF669;AC136632.1;KRT8P25;CD3G,0.674732618870245,,0.0445526291515498,TRUE,""
IMmotion150,167,RADX;ZNF565;WNK3;TOMM40P2;PMEPA1,1.23754638901935,,0.250325597511539,FALSE,""
IMmotion150,168,TRBC2;AIM2;MCOLN2;TOMM40P2;AFF2,0.635599879243172,,0.022275837310101,TRUE,""
IMmotion150,169,PLAUR;AL731577.2;TRIM2;RPL23AP25;JAM2,0.921287624917673,,0.701361356173217,TRUE,""
IMmotion150,170,PDLIM3;SLC6A16;UBBP4;OR51C1P;ADRB2,0.960473144092898,,0.840211597332902,TRUE,""
IMmotion150,171,TPX2;MMP16;ARNTL2;GAS2L2;WNK3,1.06081858500774,,0.777571988207931,FALSE,""
IMmotion150,172,HOOK1;PWAR5;RASSF7;EGFEM1P;ALS2CL,0.82645960884279,,0.321372021176524,TRUE,""
IMmotion150,173,KITLG;FAM72B;STK26;AC144548.1;TSPAN2,0.866589878315441,,0.512477600592593,TRUE,""
IMmotion150,174,ZNF395;AL022238.3;ZWINT;ALX1;LIMD2,0.918760926891122,,0.696715262451507,TRUE,""
IMmotion150,175,PCDHGB2;DYNC1I1;IL12RB1;C1orf194;ASMTL-AS1,0.722623032267403,,0.0662462312615544,TRUE,""
IMmotion150,176,SCARNA4;CST7;P2RY8;ETNPPL;C1QTNF3,0.756146893487348,,0.156401274800507,TRUE,""
IMmotion150,177,AKR1C1;ZNF57;PLK1;OR7A5;RPS2P46,1.49558123046634,,0.0739952948450937,FALSE,""
IMmotion150,178,CCDC146;STOX1;GAMT;MYH1;SPTBN5,1.10582667528625,,0.599234569039404,FALSE,""
IMmotion150,179,EDIL3;MST1L;GALNT3;PVRIG;H3C3,1.01603140267742,,0.936745660110699,FALSE,""
IMmotion150,180,PCDH17;BEND5;EXOC3L1;KCNG1;CEP295NL,1.25610102759809,,0.255881981980921,FALSE,""
IMmotion150,181,SMAD9;P2RX1;OASL;LINC01139;FBXO16,0.793770487620835,,0.239978633885883,TRUE,""
IMmotion150,182,KDELR3;GRID1;RNFT2;PPIAP13;SSPOP,1.12325268667402,,0.570440362117162,FALSE,""
IMmotion150,183,AGAP7P;CNTN4;HSPB2;AC003002.3;LAT,0.76764237727571,,0.200946394358434,TRUE,""
